__stool_NN_2	solid excretory product evacuated from the bowels 
__receivership_NN_2	a court action that places property under the control of a receiver during litigation so that it can be preserved for the benefit of all 
__antiseptic_JJ_1	thoroughly clean and free of or destructive to disease-causing organisms doctors in antiseptic green coats the antiseptic effect of alcohol it is said that marjoram has antiseptic qualities 
__cathedral_NN_1	any large and important church 
__emerge_VB_1	come out into view as from concealment Suddenly the proprietor emerged from his office 
__tolmiea_NN_1	one species pickaback plant 
__convention_NN_3	diplomacy an international agreement 
__mot_NN_1	a clever remark 
__gopherus_NN_1	gopher tortoises 
__jactitation_NN_3	pathology extremely restless tossing and twitching usually by a person with a severe illness 
__momordica_NN_1	Old World tropical vine 
__cartilaginous_structure_NN_1	body structure given shape by cartilage 
__long_beach_NN_1	a city in southern California located on 8 5 miles of Pacific beachfront was a resort until oil was discovered in 1921 
__splash_NN_1	the sound like water splashing 
__plant_VB_5	place something or someone in a certain position in order to secretly observe or deceive Plant a spy in Moscow plant bugs in the dissident s apartment 
__drum_brake_NN_1	hydraulic brake in which friction is applied to the inside of a spinning drum by the brake shoe 
__joint_JJ_1	united or combined a joint session of Congress joint owners 
__phonetics_NN_1	the branch of acoustics concerned with speech processes including its production and perception and acoustic analysis 
__paint_VB_1	make a painting he painted all day in the garden He painted a painting of the garden 
__genus_cortinarius_NN_1	the largest genus in the Agaricales agarics having rusty spores and prominent cortinae cobwebby partial veils 
__brush_turkey_NN_1	black megapode of wooded regions of Australia and New Guinea 
__curlew_NN_1	large migratory shorebirds of the sandpiper family closely related to woodcocks but having a down-curved bill 
__mash_NN_1	a mixture of mashed malt grains and hot water used in brewing 
__panthera_leo_NN_1	large gregarious predatory feline of Africa and India having a tawny coat with a shaggy mane in the male 
__shortener_NN_1	any agent that shortens alcohol is a great shortener of life 
__compassionate_leave_NN_1	military leave granted in an emergency such as family sickness or death 
__photoelectric_cell_NN_1	a transducer used to detect and measure light and other radiations 
__separate_JJ_1	independent not united or joint a problem consisting of two separate issues they went their separate ways formed a separate church 
__nipponese_NN_1	a native or inhabitant of Japan 
__flyer_NN_3	someone who operates an aircraft 
__penutian_NN_1	a family of Amerindian language spoken in the great interior valley of California 
__tuxedo_NN_1	semiformal evening dress for men 
__minister_NN_2	a person appointed to a high office in the government Minister of Finance 
__ophthalmology_NN_1	the branch of medicine concerned with the eye and its diseases 
__survive_VB_2	continue in existence after an adversity etc He survived the cancer against all odds 
__compatibility_NN_2	capability of existing or performing in harmonious or congenial combination 
__equinox_NN_1	either of two times of the year when the sun crosses the plane of the earth s equator and day and night are of equal length 
__jelly_fungus_NN_1	any fungus of the order Tremellales or Auriculariales whose fruiting body is jellylike in consistency when fresh 
__guestimate_NN_1	an estimate that combines reasoning with guessing 
__sensitive_JJ_2	being susceptible to the attitudes feelings or circumstances of others sensitive to the local community and its needs 
__alkali_NN_2	a mixture of soluble salts found in arid soils and some bodies of water detrimental to agriculture 
__love_VB_2	get pleasure from I love cooking 
__froth_NN_1	a mass of small bubbles formed in or on a liquid the beer had a thick head of foam 
__tetraskelion_NN_1	a figure consisting of four stylized human arms or legs or bent lines radiating from a center 
__sensitive_JJ_3	able to feel or perceive even amoeba are sensible creatures the more sensible parts of the skin 
__protest_NN_2	the act of protesting a public often organized manifestation of dissent 
__sniveler_NN_1	a person who breathes audibly through a congested nose 
__ticket_NN_3	a summons issued to an offender especially to someone who violates a traffic regulation 
__life_cycle_NN_2	the course of developmental changes in an organism from fertilized zygote to maturity when another zygote can be produced 
__convention_NN_5	the act of convening 
__apatite_NN_1	a common complex mineral consisting of calcium fluoride phosphate or calcium chloride phosphate a source of phosphorus 
__thighbone_NN_1	the longest and thickest bone of the human skeleton extends from the pelvis to the knee 
__harness_NN_2	stable gear consisting of an arrangement of leather straps fitted to a draft animal so that it can be attached to and pull a cart 
__restraint_NN_3	the state of being physically constrained dogs should be kept under restraint 
__translate_VB_4	bring to a certain spiritual state 
__episcopate_NN_2	the territorial jurisdiction of a bishop 
__adelgid_NN_1	any of various insects that feed and form galls on conifers 
__unselfish_JJ_1	disregarding your own advantages and welfare over those of others 
__selfish_JJ_1	concerned chiefly or only with yourself and your advantage to the exclusion of others Selfish men were trying to make capital for themselves out of the sacred cause of civil rights - Maria Weston Chapman 
__limnos_NN_1	a Greek island in the northern Aegean Sea famous for a reddish-brown clay that has medicinal properties 
__unveil_VB_2	make visible Summer brings out bright clothes He brings out the best in her 
__weisshorn_NN_1	a mountain in the Alps in Switzerland 14 804 feet high 
__watt_NN_2	Scottish engineer and inventor whose improvements in the steam engine led to its wide use in industry 1736-1819 
__university_NN_2	establishment where a seat of higher learning is housed including administrative and living quarters as well as facilities for research and teaching 
__autopsy_VB_1	perform an autopsy on a dead body do a post-mortem 
__mean_VB_1	mean or intend to express or convey You never understand what I mean what do his words intend 
__young_man_NN_2	a man who is the lover of a girl or young woman if I d known he was her boyfriend I wouldn t have asked 
__combat_zone_NN_2	a military area where combat forces operate 
__pet_NN_2	a special loved one 
__armoured_vehicle_NN_1	a vehicle that is protected by armor plate 
__innsbruck_NN_1	city in southwestern Austria known as a summer and winter resort 
__genus_digitalis_NN_1	genus of Eurasian herbs having alternate leaves and racemes of showy bell-shaped flowers 
__instantaneousness_NN_1	the quickness of action or occurrence the immediacy of their response the instancy of modern communication 
__corona_NN_5	anatomy any structure that resembles a crown in shape 
__secure_JJ_3	not likely to fail or give way the lock was secure a secure foundation a secure hold on her wrist 
__sovereignty_NN_2	royal authority the dominion of a monarch 
__league_NN_3	an obsolete unit of distance of variable length usually 3 miles 
__selflessness_NN_2	acting with less concern for yourself than for the success of the joint activity 
__mayoralty_NN_1	the position of mayor 
__revolutionary_organization_of_socialist_muslims_NN_1	a Palestinian international terrorist organization that split from the PLO in 1974 has conducted terrorist attacks in 20 countries in the 1980s the Fatah-RC was considered the most dangerous and murderous Palestinian terror group 
__quantong_NN_1	red Australian fruit used for dessert or in jam 
__decrement_NN_2	a process of becoming smaller or shorter 
__raising_NN_1	the event of something being raised upward an elevation of the temperature in the afternoon a raising of the land resulting from volcanic activity 
__communism_NN_2	a political theory favoring collectivism in a classless society 
